Bank,Title,Description,Published At
IDFC,"IDFC First Bank merger to complete this year, ratio fixed at 155:100; check details","'Post merger, the book value per share of the bank would increase by 4.9 percent, as calculated on audited financials as of March 31, 2023,' the bank said in a regulatory filing.",2023-07-02T18:30:00Z
IDFC,Banking stocks trade volatile; Nomura says banks in a sweet spot,"Nifty Bank index fell about half a per cent in morning trade on Friday, with State Bank of India, Federal Bank and IDFC First Bank as top losers; Nomura is positive about banking stocks.",2023-06-22T18:30:00Z
IDFC,Day trading guide for today: Six buy or sell stocks for Wednesday- June 14,"Day trading stocks: Market experts have recommended 6 buy or sell stocks for today - Reliance Industries, Tata Chemicals, HCL Technologies, Divi's Laboratories, Mahindra & Mahindra Financial Services, and IDFC First Bank.",2023-06-13T18:30:00Z
IDFC,"IDFC First Bank server down? Customers complain of failed netbanking, app services amid outage",The angry customers took to Twitter to express their grievances saying that they were unable to log in to their net banking or mobile app accounts on Wednesday.,2023-06-07T18:30:00Z
IDFC,Buy or sell: Sumeet Bagadia recommends three stocks to buy on Monday - May 29,"Buy or sell stocks: Sumeet Bagadia has recommended three day trading stocks for Monday — IDFC First Bank, Hindustan Copper and Pidilite Industries.",2023-05-26T18:30:00Z
IDFC,"IDFC records net income of ₹52.67 Cr up by 977% YoY, PAT profit jumps 1645% in Q4","IDFC Ltd has reported its impressive Q4 performance today. The company's loss from continuing operations stood at ₹98.1 Cr vs profit of ₹261.1 Cr whereas it said its total revenue from operations stood at ₹52.6 cr during Q4FY23 as against ₹2.27 cr in Q4FY22, up by 2,186.95% YoY",2023-05-03T18:30:00Z
Axis,"Stocks to Watch: SBI, Titan, HUL, GAIL, LIC, Tata Power, PVR Inox, Axis Bank, and Others","Stocks to watch: Shares of firms like SBI, Titan, HUL, GAIL, LIC, Tata Power, PVR Inox, Axis Bank, and others will be in focus on Monday's trade.",2023-12-04T03:19:04Z
Axis,"SBI, M&M, Axis Bank to LT: Motilal Oswal recommends 14 stocks to buy after BJP win in assembly elections",Motilal Oswal has recommended SBI and Axis Bank stocks to buy in banking and financial segment,2023-12-03T18:30:00Z
Axis,"48 Nifty 50 stocks closed last week in green, 20 reach new all-time highs","48 out of the 50 constituents of Nifty 50 ended the last week in green. Axis Bank led the pack with an impressive rally of 9.5%, reaching ₹1,104 and achieving a record high of ₹1,109. Bharti Airtel shares, on the other hand, crossed the significant ₹1000 mark on November 29.",2023-12-02T18:30:00Z
Axis,"Bihar bank robbery accused held, was working as security guard in CP","On August 1, the Branch Manager of Axis Bank in Lalganj in Vaishali alleged that four armed robbers entered the bank and robbed around Rs 1 crore from the premises.",2023-12-02T00:26:10Z
Axis,"Axis Securities initiates coverage on smallcap stock with ‘buy’ rating, sees 40% upside; do you own?","Domestic brokerage firm Axis Securities has initiated coverage on PEL with a ‘buy’ rating, setting a target price of ₹915. The brokerage sees a 40 per cent upside on the stock from the current levels with a previous closing price of ₹658.95.",2023-12-01T18:30:00Z
Axis,"India Today-Axis My India exit polls: BJP to sweep MP, close contest with Congress in Rajasthan, Chhattisgarh",India Today-Axis My India exit polls: Here is what India-Today India Today-Axis My India exit poll has predicted for all five states,2023-11-30T18:30:00Z
Axis,Day trading guide for stock market today: Six stocks to buy or sell on Friday - 1st December,"Day trading stocks: Market experts have recommended six stocks to buy today — Jindal Steel, Eicher Motor, CCL Products, Torrent Pharma, Axis Bank and HCL Tech",2023-11-30T18:30:00Z
Axis,Aarti Drugs listed as ‘top pick of the week’ by Axis Securities - 4 key reasons,"The brokerage has a ‘buy’ recommendation on the stock with a target price of ₹528, indicating an upside of 10 percent from its current market price of ₹480.30.",2023-11-27T18:30:00Z
Axis,"Don’t need to raise more capital immediately, says Axis Bank’s CEO Amitabh Chaudhry",Bank’s capital adequacy ratio levels on account of the recent changes in risk weightage increase on select loans were manageable.The bank is focused on building,2023-11-24T08:18:52Z
Axis,Axis Bank analyst meet: To focus on strong digi-retail banking; analysts bullish on stock amid reasonable valuations,"Axis Bank analyst day: Axis Bank focuses on digital journeys and customer experiences at analyst day, achieves 18% RoE over last five quarters. Brokerages reiterate 'buy' rating on Axis Bank stock, highlighting advancements in GPS strategy and strong digital capabilities.",2023-11-23T18:30:00Z
Axis,IT Sector earnings review: Axis lists top hits and misses in Q2; picks 3 top stocks,Axis Securities believes that the recovery in IT space will begin in the second half of the year and FY24 will show strong revenue growth. The brokerage has listed the key hits and misses for the IT space from the September quarter earnings as well as its top picks in the space post the earnings.,2023-11-21T18:30:00Z
Axis,"Stocks to buy this week: RIL, M&M, Exide, YES Bank among 12 technical picks; do you own any?","Axis Securities expects Nifty to trade in the range of 20,200-19,600 with a positive bias this week.",2023-11-19T18:30:00Z
Axis,"Nifty, Sensex trade flat dragged by financial stocks","The Nifty Bank is down a percent in trade after RBI tightened norms on personal loans late evening on Thursday.Axis Bank, SBI, Bajaj Finance, Bajaj Finserv,",2023-11-17T05:05:00Z
Axis,"RBI slaps fines on Axis Bank, Manappuram Finance","Mumbai, The Reserve Bank on Thursday imposed a monetary penalty of Rs 90.92 lakh on Axis Bank and Rs 42.78 lakh on gold loan firm Manappuram Finance for violation",2023-11-16T16:28:00Z
Axis,"RBI Imposes Rs 90.92 Lakh Penalty on Axis Bank, Rs 42.78 Lakh Fine on Manappuram Finance","RBI Imposes Rs 90.92 Lakh Penalty on Axis Bank, Rs 42.78 Lakh Fine on Manappuram Finance for non-compliance with rules",2023-11-16T12:36:12Z
Axis,Tax saving fixed deposits (FDs): SBI vs HDFC Bank vs ICICI Bank vs Axis Bank. Which bank offers highest interest rate?,"Latest interest rates of SBI, HDFC, ICICI and BoB on tax-saving fixed deposits (FDs)",2023-11-15T18:30:00Z
Axis,RBI imposes a monetary penalty of ₹90.92 lakh on Axis Bank. Details here,"RBI imposed a penalty of ₹90.92 lakh on Axis Bank for non-compliance with KYC, code of conduct guidelines. The penalty was imposed after the bank failed to preserve customer identification records, and did not obtain declarations from customers at the time of opening current accounts",2023-11-15T18:30:00Z
Axis,IDF says humanitarian pauses to continue in Gaza to allow Palestinians evacuate southward,"IDF's Arabic language spokesperson Lt. Col. Avichay Adraee in a message to Gazans on X, formerly known as Twitter, said 'The safe passage remains open today between nine in the morning (09:00) and four in the afternoon (16:00) for humanitarian purposes through the Salah al-Din axis'",2023-11-14T09:51:29Z
Axis,Day trading guide for stock market today: Five stocks to buy or sell on Monday - 13th November,"Day trading stocks: Experts have recommended five stocks to buy today — Axis Bank, NMDC, CUB, QUESS and Apollo Pipes",2023-11-12T18:30:00Z
Axis,"Hamas an ‘integral part of axis of terrorism’ led by Iran, says Israeli PM Netanyahu","'No international pressure, or reviling of IDF & our state will change our faith in justice of our cause & obligation to defend ourselves', Netanyahu said at a press conference.",2023-11-12T03:17:02Z
Axis,"Diwali 2023 Stock Picks: Religare Broking lists TCS, Axis Bank among 5 other top picks for Samvat 2080","Diwali 2023 Stock Picks: Religare Broking has listed TCS, ITC, Axis Bank, Maruti Suzuki, and SBI Life Insurance as its top picks for this festive season.",2023-11-11T18:30:00Z
Axis,"Diwali 2023- Axis Bank, Bajaj Auto, Maruti, Cipla, Glenmark, SBI amongst top 6 picks by Deven Choksey","Diwali Picks- The top six Diwali picks by Deven Choksey Research include Axis Bank, Bajaj Auto Ltd, Maruti Suzuki India Ltd , Cipla Ltd , Glenmark Pharmaceuticals Ltd , SBI",2023-11-11T18:30:00Z
Axis,Satellite photos analysed by AP show an axis of Israeli push earlier this week into the Gaza Strip,Read more about Satellite photos analysed by AP show an axis of Israeli push earlier this week into the Gaza Strip on Devdiscourse,2023-11-09T19:16:17Z
Axis,Diwali Shopping 2023: 9 Stocks Axis Securities Wants You To Bet On In Samvat 2080,Here are 9 stock picks by Axis Securities for Samvat 2080,2023-11-07T09:09:58Z
Axis,"Who are Houthis, why Iran is arming them & what this means for Israel","This is the edited transcript of ThePrint Cut The Clutter Episode 1342, published on 3 November 2023, on Iran-backed Houthi rebels in Yemen & the 'Axis of Resistance'.",2023-11-07T04:00:36Z
Axis,The Gaza war has deepened Joe Biden’s Iran nightmare,"For America, Iran is part of a new “axis of evil” with Russia and China",2023-11-05T18:30:00Z
Axis,"Diwali Spending: 56% People To Shop Under Rs 5000, 22% To Purchase Online: Axis My India","Spends on non-essential & discretionary products like AC, Car, and Refrigerators have increased for 8% of families.",2023-11-05T07:00:30Z
Axis,"Nifty, Sensex in the green after two days of fall as US Fed keeps rates unchanged","IndusInd Bank, Kotak Mahindra Bank, Axis Bank are the main gainers.Tata Steel has emerged as the only laggard.Seoul, Tokyo, Shanghai and Hong Kong are also",2023-11-02T04:55:03Z
Axis,"Nifty, Sensex log gains for 2nd day on buying in Reliance, HDFC Bank","UltraTech Cement, Reliance Industries, ICICI Bank were the major gainers.Tata Motors, Maruti, Axis Bank were the laggards.Global oil benchmark Brent crude",2023-10-30T11:09:35Z
Axis,What is Axis of Resistance and Why Iran May Not Enter into the Israel-Hamas War,"Iran is covertly backing Hamas militants, with arms and training, and also the Hezbollah group, which is launching attacks on Israel from Lebanon",2023-10-30T10:31:16Z
Axis,"Stocks to buy this week: Tata Motors, HCL Tech, Persistent among 12 technical picks; do you own any?","Axis Securities suggests that if Nifty crosses and sustains above the 19,200 level, it could witness buying, propelling the index towards 19,300-19,400 levels; if it breaks below 18,900 level, it could witness selling, pushing it towards 18,750-18,600.",2023-10-29T18:30:00Z
Axis,"Indian equities will deliver double-digit returns in the next 2-3 years, says Pranav Haridasan of Axis Securities","Indian economy is in the sweet spot of growth, driving equities higher. Q2 earnings are in line with expectations, and recovery is expected in upcoming quarters. There is short-term caution due to headwinds, but the long-term growth remains positive, says Pranav Haridasan.",2023-10-29T18:30:00Z
Axis,"Sensex, Nifty rebound over 1% after six sessions of losses","Axis Bank was the biggest gainer in the Sensex pack, rising 3.07%.Reliance Industries witnessed heavy buying as it surged 1.75%.Asian Paints, Ultratech Cement",2023-10-27T11:04:59Z
Axis,A Refusenik in a Country at War,"Israeli statesman Natan Sharanksy on the 2005 Gaza withdrawal, the Palestinians’ prospects for democracy, Ukraine and the Russia-Iran axis.",2023-10-26T18:30:00Z
Axis,Axis Bank only Nifty50 stock in the green as D-Street continues to slip for sixth day running,"Axis Bank is the only gainer in Nifty stocks after reporting a 10% increase in September 2023 quarter net profit.In Asian markets, Seoul, Tokyo, Shanghai and",2023-10-26T04:48:21Z
Axis,"Stocks to Watch: Asian Paints, Axis Bank, Voda Idea, Tech Mahindra, ACC, and Others","Stocks to watch: Shares of firms like Asian Paints, Axis Bank, Voda Idea, Tech Mahindra, ACC, and others will be in focus on Thursday's trade.",2023-10-26T03:13:02Z
Axis,"Stocks to Watch: Axis Bank, TechM, TCS, IRM Energy, Jubilant Foodworks","Asian Paints, Canara Bank, Colgate Palmolive, Indian Bank, ACC, PNB, Shriram Finance, Railtel Corporation, and Vodafone Idea will be among the stocks to watch on Thursday as they will be declaring their quarterly earnings report",2023-10-25T18:30:00Z
Axis,"Axis Bank Q2 Net Profit Rises 10% To Rs 5,863 Cr","Shares of Axis Bank closed at Rs 955.35 on Wednesday, down 0.84 per cent over previous close on the BSE.",2023-10-25T11:10:52Z
Axis,"Stocks to Watch: Axis Bank, Tech M, Vedanta, Delta Corp, ONGC, Torrent Pharma, and Others","Stocks to watch: Shares of firms like Axis Bank, Tech M, Vedanta, Delta Corp, ONGC, Torrent Pharma, and others will be in focus on Wednesday's trade.",2023-10-25T03:18:01Z
Axis,Axis Bank share price in focus ahead of Q2 results; check details,Axis Bank share price flat ahead of Q2 results. Axis Bank stock may face further correction. Axis Bank expected to see 12% YoY rise in net profit.,2023-10-24T18:30:00Z
Axis,"Q2 results today: Tech Mahindra, Axis Bank, Jubilant Foodworks, others to announce earnings","45 companies to release September quarter results today, including Tech Mahindra and Axis Bank. Q2 results disappoint investors so far amid geopolitical tensions and inconsistent quarterly results.",2023-10-24T18:30:00Z
Axis,"Stocks to Watch: RIL, TCS, Vedanta, JSW Steel, Adani Ports, IndiGo","Axis Bank, Tech Mahindra, Sona BLW, Welspun India, Indus Tower, Jubilant Foodworks, and Rallis India will be among the stocks to watch on Wednesday as they will be declaring their quarterly earnings report",2023-10-24T18:30:00Z
Axis,"Axis Bank Q2 Results Preview: Net profit likely to rise 12% YoY to ₹5,970 crore; margin to remain under pressure","Q2 results preview: Axis Bank's net interest income (NII) in Q2FY24 is likely to grow by 15% to ₹11,914 crore from ₹10,360.3 crore, YoY. Net interest margin (NIM) is expected to be marginally lower sequentially due to higher cost of funds.",2023-10-23T18:30:00Z
Axis,"Q2 results this week: RIL, Maruti Suzuki, PNB, Axis Bank, BPCL, Dr Reddy's, NTPC among companies to announce earnings","Q2 results this week: Major companies like Axis Bank and Tech Mahindra, Bajaj Finserv, Bajaj Holding & Investment, Cipla, Reliance Industries Dr. Reddy's, Maruti, etc will announce their quarterly earnings this week",2023-10-21T18:30:00Z
Axis,"Russia 'friend' but Pakistan 'closest' to China, says US military report","With the ongoing Ukraine conflict in the backdrop, the People's Republic of China's (PRC) warming relationship with Russia is usually being bracketed as the emerging axis. But it is Pakistan that the Chinese are really the closest to. To describe the bilateral relationship, China and Pakistan call each other “iron brothers”.",2023-10-19T18:30:00Z
